order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,region,sales_channel,status
ORD002235,CUST00887,P0065,19/03/2026,4,62.32,5.0,South,mobile app,Completed
ORD005258,CUST00551,P0165,19/02/2025,1,158.15,5.0,South,Marketplace,Pending
ORD008481,CUST00976,P0172,11-Jun-2023,1,30.71,5.0,East,In-Store,Pending
ORD005667,CUST00629,P0125,06/11/2022,1,200.83,20.0,Central,MARKETPLACE,Completed
ORD016297,CUST00341,P0149,08/05/2026,1,345.13,0.0,East,IN-STORE,Pending
ORD007908,CUST00464,P0096,2024-01-26,3,153.87,5.0,East,Online,Completed
ORD005535,CUST00007,P0127,09-Mar-2026,1,183.2,15.0,South,In-Store,Pending
ORD010430,CUST00944,P0080,08-Aug-2023,1,162.94,5.0,Central,In-Store,Cancelled
ORD005293,CUST00429,P0177,2022-09-10,1,197.78,10.0,Central,In-Store,Completed
ORD009868,CUST00484,P0120,2023-05-07,3,11.49,5.0,East,Mobile App,Pending
ORD006627,CUST00879,P0069,27-Sep-2023,3,273.41,5.0,North,Marketplace,Completed
ORD000378,CUST01039,P0144,14/05/2024,2,89.18,15.0,South,In-Store,Pending
ORD005428,CUST00073,P0093,02/02/2026,2,89.82,10.0,North,In-Store,Completed
ORD004825,CUST00724,P0106,26/08/2024,10,196.11,10.0,East,Mobile App,Pending
ORD016144,CUST00091,P0114,28-Oct-2024,1,48.94,0.0,west,Marketplace,Completed
ORD009115,CUST00918,P0056,2024-10-29,1,146.98,0.0,South,Marketplace,Cancelled
ORD001250,CUST01182,P0012,26/04/2026,1,61.28,10.0,East,Marketplace,Completed
ORD013417,CUST00557,P0063,06/01/2022,4,163.87,0.0,South,Mobile App,Pending
ORD002116,CUST00595,P0074,27/08/2023,4,217.85,0.0,East,Mobile App,Pending
ORD015911,CUST00580,P0122,2023-11-14,1,155.37,0.0, East ,online,Shipped
ORD006783,CUST00563,P0123,2023-01-25,1,172.53,0.0,Central,Online,Cancelled
ORD002220,CUST00360,P0052,18-Sep-2022,1,72.75,25.0,west,Online,Completed
ORD013029,CUST00357,P0182,04/12/2023,1,143.04,20.0,east,Online,Completed
ORD017030,CUST00666,P0086,2024-12-15,1,96.51,0.0,East,Marketplace,Pending
ORD000742,CUST00249,P0190,12-Nov-2024,2,75.37,5.0,North,In-Store,Completed
ORD010513,CUST01066,P0113,2022-06-14,2,130.96,0.0,West,MOBILE APP,Completed
ORD007264,CUST00247,P0200,03-Oct-2023,5,294.26,0.0,North,In-Store,Pending
ORD001583,CUST00367,P0061,02/04/2024,4,33.99,15.0,WEST,Marketplace,Completed
ORD016484,CUST00952,P0038,2024-05-01,4,126.28,0.0,South,In-Store,Completed
ORD015095,CUST00955,P0005,11-Apr-2026,2,272.08,10.0,North,Marketplace,Shipped
ORD016829,CUST00868,P0033,2024-02-07,2,128.0,0.0,CENTRAL, In-Store ,Completed
ORD004763,CUST00037,P0023,2024-10-15,1,119.18,15.0,North,Marketplace,Completed
ORD012984,CUST00443,P0147,16/05/2026,2,171.22,5.0,East,Mobile App,Returned
ORD016233,CUST00389,P0161,2024-07-15,1,112.99,10.0,EAST,MARKETPLACE,Pending
ORD016385,CUST00982,P0127,2025-03-25,1,131.74,20.0,east,Marketplace,Shipped
ORD015235,CUST00059,P0015,02/12/2024,1,33.98,0.0,East,In-Store,Returned
ORD006596,CUST01170,P0025,2024-04-16,2,20.78,0.0,East,Mobile App,Cancelled
ORD005068,CUST00161,P0078,16-Dec-2023,10,8.4,15.0,Central,Online,Completed
ORD016640,CUST01004,P0081,01-Mar-2025,1,114.08,10.0,South,In-Store,Pending
ORD013583,CUST00155,P0038,28-Aug-2025,2,109.74,5.0,East,Marketplace,Completed
ORD007097,CUST00841,P0133,2026-02-08,1,66.04,5.0,NORTH,Marketplace,Pending
ORD008551,CUST00182,P0139,2023-01-15,3,233.68,5.0,north,Marketplace,Completed
ORD012237,CUST00739,P0031,2022-10-18,5,40.23,0.0,South,Mobile App,Completed
ORD001393,CUST00080,P0059,01/04/2025,1,77.3,10.0,West,Mobile App,Completed
ORD010498,CUST00670,P0076,2023-11-30,3,241.85,5.0,East,Marketplace,Pending
ORD001436,CUST00123,P0192,2023-08-16,1,27.6,5.0,West,online,Shipped
ORD006158,CUST00660,P0064,2023-11-25,1,120.82,10.0,South,In-Store,Shipped
ORD001987,CUST00575,P0098,2022-04-13,3,216.58,10.0,North,Marketplace,Completed
ORD015773,CUST00116,P0137,2023-06-01,1,78.72,5.0,West,Marketplace,Completed
ORD019733,CUST00257,P0096,24-Jul-2025,1,178.44,0.0,South,In-Store,Completed
ORD019876,CUST00389,P0082,2024-07-09,3,11.23,15.0,Central,Mobile App,Pending
ORD000951,CUST00590,P0187,01-Aug-2024,4,131.91,10.0,West,Mobile App,Completed
ORD002982,CUST00342,P0179,2026-04-13,2,54.15,0.0,NORTH,Marketplace,Completed
ORD011281,CUST00196,P0024,14-Apr-2022,2,248.55,10.0,South,Marketplace,Completed
ORD008336,CUST01154,P0053,25/09/2022,1,93.28,5.0,South,Online,Cancelled
ORD010747,CUST00547,P0172,20-Nov-2023,1,28.88,0.0,West,ONLINE,Returned
ORD013381,CUST00440,P0196,05-Jan-2023,10,142.37,0.0,East,Online,Cancelled
ORD019407,CUST01177,P0090,11/02/2024,1,170.17,10.0,North,Marketplace,Completed
ORD017507,CUST00122,P0031,13/03/2025,3,48.93,0.0,East,Mobile App,Returned
ORD015018,CUST00965,P0118,01-Jul-2023,5,64.15,0.0,North,Online,Pending
ORD013695,CUST01003,P0180,16/07/2025,2,288.56,0.0,North,Online,Completed
ORD019359,CUST01007,P0005,2023-09-10,2,216.79,0.0,NORTH,IN-STORE,Returned
ORD002123,CUST00446,P0164,17-Dec-2024,1,142.91,0.0,East,marketplace,Returned
ORD002571,CUST00575,P0157,05/02/2022,2,36.01,15.0,south,Mobile App,Completed
ORD011361,CUST00130,P0132,30/04/2025,1,50.7,0.0,North,Marketplace,Pending
ORD009629,CUST00952,P0119,2023-10-12,3,209.03,15.0,NORTH,Marketplace,Completed
ORD000817,CUST00858,P0059,14-Sep-2022,1,115.77,5.0,South,Marketplace,Pending
ORD014036,CUST00432,P0009,03-Jun-2022,1,96.91,5.0,Central,Online,Completed
ORD011898,CUST00081,P0084,10-Jul-2023,1,305.34,0.0,South,ONLINE,Completed
ORD011210,CUST00052,P0040,24/10/2023,1,61.01,0.0,West,Online,Completed
ORD004418,CUST00822,P0171,02-Jan-2026,3,304.79,0.0,Central,mobile app,Cancelled
ORD008180,CUST00612,P0191,2023-09-24,1,33.85,10.0,West,Marketplace,Completed
ORD009133,CUST00239,P0181,27-Aug-2025,2,120.68,15.0,east,Marketplace,Pending
ORD002106,CUST00359,P0143,2026-06-15,1,188.08,0.0,West,Marketplace,Completed
ORD017771,CUST00712,P0008,2022-05-14,1,16.44,0.0,Central,Online,Completed
ORD012528,CUST00520,P0066,29-May-2024,1,107.59,10.0,NORTH,In-Store,Completed
ORD016842,CUST00787,P0058,28-Nov-2025,1,111.51,5.0, Central ,Mobile App,Completed
ORD003382,CUST00592,P0006,21/06/2024,1,89.29,0.0,Central,Marketplace,Completed
ORD017408,CUST00937,P0006,2023-01-29,1,124.86,0.0,Central,In-Store,Completed
ORD000550,CUST01127,P0127,2026-01-02,2,229.76,10.0,East,marketplace,Completed
ORD014163,CUST01021,P0042,2023-06-10,1,23.46,5.0,West,In-Store,Completed
ORD002247,CUST00566,P0009,06/03/2023,1,129.98,20.0,West,Online,Completed
ORD019124,CUST00473,P0175,02-Dec-2024,2,277.72,25.0,central,Mobile App,Pending
ORD010792,CUST01009,P0200,2022-03-15,1,298.99,10.0,North,Mobile App,Completed
ORD014238,CUST00184,P0047,18-Oct-2023,2,96.45,5.0,East,Mobile App,Cancelled
ORD005469,CUST00421,P0155,29/03/2022,1,196.82,10.0,South,Online,Shipped
ORD017000,CUST00522,P0080,11-Mar-2023,2,203.89,0.0,West,In-Store,Completed
ORD015258,CUST00777,P0136,2024-01-18,1,202.65,15.0,north,Marketplace,Completed
ORD004349,CUST00757,P0009,11-Oct-2025,3,101.55,0.0,east,MARKETPLACE,Shipped
ORD001901,CUST00758,P0006,17-Jan-2022,1,72.11,5.0,East,Mobile App,Completed
ORD017651,CUST00162,P0197,01/01/2023,1,11.08,0.0,West,Marketplace,Pending
ORD009879,CUST00452,P0179,2024-05-06,1,35.06,20.0,East,MOBILE APP,Completed
ORD010667,CUST00602,P0175,2026-03-05,2,224.32,15.0,West,MOBILE APP,Pending
ORD009885,CUST00817,P0049,13/07/2023,1,335.71,0.0,East,Marketplace,Completed
ORD009461,CUST00599,P0189,2022-09-19,5,80.8,0.0,South,In-Store,Cancelled
ORD000111,CUST00427,P0071,2022-08-19,3,135.51,0.0,West, Marketplace ,Completed
ORD003464,CUST00219,P0023,2023-11-07,1,147.0,0.0,East, Mobile App ,Completed
ORD007916,CUST00380,P0011,01/04/2023,1,111.73,5.0,South,In-Store,Completed
ORD013298,CUST00289,P0002,24-Feb-2026,1,115.35,5.0,South,MOBILE APP,Completed
ORD007880,CUST01134,P0008,19-Aug-2025,3,15.61,0.0,CENTRAL,Marketplace,Completed
ORD016864,CUST00091,P0067,2024-07-23,1,228.95,5.0,South,Mobile App,Pending
ORD002632,CUST00247,P0071,2025-06-17,2,194.2,0.0,SOUTH,in-store,Cancelled
ORD016718,CUST00649,P0080,14-Jan-2025,2,243.13,5.0,East,Marketplace,Returned
ORD006825,CUST00001,P0038,10-Jul-2024,3,143.52,15.0,West,Online,Pending
ORD002289,CUST00479,P0046,17/11/2023,2,76.52,0.0,South,Mobile App,Completed
ORD003360,CUST00669,P0036,06/06/2025,5,118.59,5.0,Central,Mobile App,Completed
ORD014381,CUST01168,P0137,2025-04-21,2,133.08,5.0,West,Mobile App,Pending
ORD012021,CUST00814,P0116,12-May-2026,1,202.52,15.0,East,MARKETPLACE,Completed
ORD002259,CUST00527,P0172,2023-02-02,1,30.27,15.0,South,Marketplace,Shipped
ORD001885,CUST00124,P0078,14/05/2026,1,5.23,5.0,east,Online,Completed
ORD010178,CUST00832,P0059,08/01/2025,1,102.57,5.0,central,online,Completed
ORD012065,CUST01039,P0089,06/01/2025,1,88.6,0.0,North,mobile app,Shipped
ORD002254,CUST00851,P0028,05-Feb-2025,3,198.3,0.0,Central,Online,Cancelled
ORD017694,CUST00627,P0056,2023-05-13,1,189.91,0.0,Central,MARKETPLACE,Completed
ORD003817,CUST00820,P0141,16-Jul-2025,1,205.33,5.0,West,Marketplace,Pending
ORD003156,CUST00076,P0124,30/10/2023,2,,,,,
ORD011172,CUST01072,P0174,2022-01-04,1,155.8,20.0,North,Online,Completed
ORD008521,CUST00595,P0167,11/05/2023,2,351.25,15.0,Central,in-store,Shipped
ORD010339,CUST00896,P0015,24-Sep-2023,1,22.14,15.0,EAST,Marketplace,Completed
ORD013952,CUST01124,P0040,26-Nov-2025,1,61.29,5.0,NORTH,Marketplace,Completed
ORD016357,CUST01076,P0024,25/06/2026,2,205.37,0.0,North,In-Store,Shipped
ORD008496,CUST00530,P0125,24-May-2022,4,244.82,10.0,East,ONLINE,Completed
ORD015924,CUST00388,P0074,2023-10-17,1,261.65,5.0,south,In-Store,Shipped
ORD009329,CUST00155,P0148,12/07/2025,1,273.14,0.0,East,Mobile App,Shipped
ORD001392,CUST01172,P0060,2025-04-25,2,144.79,20.0,West,Mobile App,Completed
ORD015659,CUST00662,P0039,2025-02-10,1,39.57,0.0, South ,Mobile App,Completed
ORD008650,CUST00763,P0010,08/10/2022,1,100.66,5.0,North,marketplace,Completed
ORD003189,CUST01195,P0027,16-Sep-2022,1,106.9,0.0,South, In-Store ,Cancelled
ORD008886,CUST00045,P0086,17/07/2025,3,86.05,25.0,South,In-Store,Shipped
ORD017143,CUST00628,P0113,17/04/2024,1,80.86,20.0,Central,In-Store,Pending
ORD016907,CUST00933,P0075,15-Jun-2023,2,82.6,0.0,Central,Marketplace,Completed
ORD006725,CUST00700,P0167,29/08/2022,2,322.26,0.0,North, In-Store ,Pending
ORD001138,CUST00920,P0033,2023-04-02,2,177.62,10.0,North,Online,Completed
ORD000295,CUST01141,P0013,05/01/2024,1,239.6,25.0,EAST,in-store,Completed
ORD010714,CUST00122,P0185,26-Apr-2026,1,246.67,15.0,EAST,In-Store,Completed
ORD014650,CUST01016,P0031,10/08/2022,2,38.35,0.0,East,Marketplace,Completed
ORD010566,CUST00850,P0003,27/02/2022,1,50.78,0.0,West,In-Store,Completed
ORD014836,CUST00029,P0101,2024-06-06,1,67.86,0.0,Central,Mobile App,Returned
ORD002442,CUST01114,P0121,26-Apr-2025,2,145.93,0.0,Central,Marketplace,Pending
ORD013440,CUST00582,P0077,10/04/2022,1,211.97,0.0,Central,Marketplace,Completed
ORD010825,CUST00615,P0020,06/08/2023,1,166.16,0.0,west,Marketplace,Returned
ORD018820,CUST00924,P0047,2023-04-27,1,,,,,
ORD009901,CUST01175,P0103,15-Nov-2022,1,222.04,5.0,North,Marketplace,Shipped
ORD008064,CUST00279,P0174,11-Aug-2023,2,250.86,0.0,South,Online,Completed
ORD014063,CUST00106,P0065,14-Sep-2025,2,60.2,0.0,CENTRAL,Marketplace,Completed
ORD003918,CUST00210,P0180,2023-03-01,2,154.02,10.0,west,Marketplace,Shipped
ORD004353,CUST00883,P0101,25-Sep-2023,3,37.01,0.0,Central,In-Store,Completed
ORD010423,CUST01053,P0115,26-Jun-2026,4,262.93,20.0, North ,ONLINE,Completed
ORD006479,CUST00668,P0036,13-Jun-2026,4,104.9,10.0,West,Marketplace,Returned
ORD013799,CUST01097,P0137,2025-12-23,1,137.9,10.0,East,Mobile App,Pending
ORD019240,CUST00269,P0193,01/01/2026,1,162.21,5.0,East,online,Cancelled
ORD002524,CUST00453,P0032,07/01/2026,2,342.04,0.0,EAST,in-store,Completed
ORD007961,CUST00427,P0128,2023-06-12,1,17.43,0.0,East,Online,Pending
ORD014768,CUST01124,P0064,21/09/2022,2,132.3,0.0,central,Online,Completed
ORD013266,CUST00129,P0124,29-Sep-2025,1,40.13,15.0,South,In-Store,Shipped
ORD004072,CUST00944,P0002,04/01/2025,1,88.33,15.0,East,Online,Completed
ORD017198,CUST01074,P0175,2024-08-28,1,297.41,20.0,North,Marketplace,Shipped
ORD009075,CUST00496,P0075,2025-03-16,2,96.2,0.0,central,Mobile App,Pending
ORD004473,CUST00538,P0195,14-Mar-2025,2,291.69,0.0,North, In-Store ,Completed
ORD004212,CUST01039,P0030,2026-01-25,1,227.72,0.0,north,Marketplace,Cancelled
ORD015273,CUST00295,P0125,2024-07-14,2,222.79,20.0,CENTRAL,IN-STORE,Shipped
ORD015698,CUST01041,P0058,10-Feb-2022,5,98.69,10.0,Central,In-Store,Completed
ORD013010,CUST01184,P0143,2022-09-07,3,214.25,0.0, East ,Mobile App,Returned
ORD017221,CUST01172,P0042,03-Oct-2023,1,22.03,0.0,Central,Online,Returned
ORD000113,CUST00929,P0012,18-Apr-2022,2,46.82,0.0,South,IN-STORE,Cancelled
ORD008022,CUST00144,P0110,11/03/2023,2,177.88,20.0,Central,Online,Completed
ORD018162,CUST00276,P0018,2024-10-11,2,151.89,10.0,Central,MARKETPLACE,Completed
ORD019093,CUST00031,P0036,19-Jun-2022,10,125.64,10.0,West,Marketplace,Pending
ORD006819,CUST01057,P0107,01-Jun-2024,2,105.27,0.0,Central,In-Store,Cancelled
ORD016033,CUST00971,P0089,23/03/2026,1,97.36,0.0,central,Online,Returned
ORD015849,CUST01007,P0034,2025-03-25,3,111.34,0.0,Central,in-store,Shipped
ORD012638,CUST00486,P0077,26-Mar-2024,3,128.27,15.0,Central,In-Store,Pending
ORD013495,CUST00544,P0039,30-Dec-2025,1,39.24,5.0,Central,online,Completed
ORD001846,CUST00815,P0147,2025-01-26,1,144.52,0.0,North,Marketplace,Cancelled
ORD001519,CUST00264,P0110,2022-02-06,1,188.42,10.0,South,Online,Completed
ORD007629,CUST01175,P0135,27/03/2023,1,33.73,5.0,north, Online ,Completed
ORD014780,CUST00822,P0077,25/07/2022,1,123.06,0.0,South,in-store,Completed
ORD005761,CUST00057,P0083,2022-05-13,1,173.34,0.0,West,Online,Completed
ORD003251,CUST00742,P0090,21-Oct-2022,1,195.51,20.0,North,Mobile App,Completed
ORD014062,CUST00008,P0067,19/08/2022,5,205.89,10.0,Central,Mobile App,Completed
ORD016560,CUST00825,P0097,2026-01-27,1,146.7,0.0,East,Marketplace,Completed
ORD015144,CUST00558,P0073,11-Jan-2026,1,26.38,15.0,Central,Marketplace,Shipped
ORD006842,CUST00379,P0056,29/11/2022,1,177.12,0.0,South,In-Store,Completed
ORD005989,CUST00733,P0127,2023-01-16,1,202.76,0.0,north, Online ,Shipped
ORD014528,CUST00286,P0157,16/05/2025,2,36.71,0.0,West,Online,Completed
ORD019803,CUST00688,P0149,30-Aug-2022,1,195.3,5.0,East,In-Store,Completed
ORD014069,CUST00377,P0159,15-Jul-2025,1,177.97,10.0,East, Mobile App ,Shipped
ORD015050,CUST00805,P0014,2024-05-03,1,179.96,5.0,West,In-Store,Returned
ORD018876,CUST00938,P0182,03/04/2026,1,139.1,10.0,West,Mobile App,Completed
ORD006288,CUST01026,P0042,2022-04-07,1,42.95,10.0,East,In-Store,Pending
ORD012684,CUST00393,P0035,25/02/2023,2,175.59,10.0,North,Mobile App,Cancelled
ORD014089,CUST00800,P0075,2026-01-20,1,99.85,20.0,Central,In-Store,Returned
ORD009912,CUST00965,P0009,18/01/2026,1,79.55,10.0,West,Online,Completed
ORD011128,CUST00110,P0184,21/08/2024,2,253.62,5.0,North,Marketplace,Shipped
ORD017716,CUST00457,P0131,23/05/2022,1,51.46,0.0,South,Mobile App,Completed
ORD007127,CUST00227,P0089,12-Dec-2025,5,79.07,0.0,WEST,MOBILE APP,Completed
ORD009110,CUST00092,P0070,12-Jan-2025,2,258.89,20.0,North,In-Store,Pending
ORD010277,CUST00598,P0170,23/06/2022,1,85.07,0.0,South,Mobile App,Pending
ORD015525,CUST01068,P0092,27/01/2022,2,158.1,0.0,west, Mobile App ,Completed
ORD018206,CUST00401,P0197,10/07/2025,1,19.27,0.0,Central,Mobile App,Shipped
ORD009473,CUST01082,P0144,22/02/2025,2,132.5,5.0,South,Mobile App,Completed
ORD005332,CUST00609,P0110,2023-01-16,2,214.53,10.0, East ,Marketplace,Pending
ORD002846,CUST00183,P0154,04-Aug-2023,1,15.53,0.0,west,Marketplace,Pending
ORD010472,CUST00234,P0016,2025-05-05,2,33.02,0.0,West,Online,Shipped
ORD017240,CUST00464,P0063,18-Feb-2025,1,157.1,5.0,West,Marketplace,Pending
ORD014245,CUST01003,P0135,2022-08-03,2,38.77,15.0,north,Online,Cancelled
ORD012874,CUST00965,P0179,2024-04-30,4,45.9,0.0,West,Marketplace,Shipped
ORD018263,CUST01096,P0156,18-Aug-2022,1,182.87,20.0,SOUTH,Online,Completed
ORD000093,CUST00697,P0021,07/04/2026,1,167.45,15.0,South, In-Store ,Pending
ORD001997,CUST00161,P0045,13-Feb-2026,2,134.07,20.0,central,MOBILE APP,Returned
ORD012588,CUST00205,P0059,2024-12-02,2,80.77,5.0,West,Marketplace,Completed
ORD016449,CUST00117,P0060,14/02/2024,1,126.57,0.0,South,Online,Completed
ORD002745,CUST01131,P0015,27-Mar-2023,1,28.89,0.0,North,Mobile App,Completed
ORD013458,CUST01055,P0151,30/01/2023,1,192.74,0.0, East ,Marketplace,Completed
ORD005272,CUST00628,P0196,2023-11-25,4,141.86,10.0,West, Mobile App ,Completed
ORD016349,CUST00111,P0118,12/05/2026,1,80.18,0.0,East,online,Completed
ORD008943,CUST00084,P0086,10-Apr-2023,1,108.74,15.0,South,MOBILE APP,Returned
ORD008922,CUST01116,P0088,28-Feb-2025,2,225.91,10.0,Central,MARKETPLACE,Completed
ORD006738,CUST00833,P0091,23/07/2024,1,88.87,25.0,Central,IN-STORE,Shipped
ORD002587,CUST00643,P0052,08-Jun-2022,1,68.94,5.0,Central,ONLINE,Returned
ORD015991,CUST00079,P0010,28-Mar-2023,2,93.85,0.0,Central,online,Completed
ORD004966,CUST01025,P0001,2023-03-06,3,47.58,0.0,North,mobile app,Pending
ORD002626,CUST00384,P0030,22/01/2023,4,294.63,5.0,West,Marketplace,Completed
ORD008168,CUST00011,P0119,06/02/2025,1,313.1,10.0,east,Marketplace,Returned
ORD014950,CUST00296,P0130,11/06/2024,1,168.53,15.0,Central,IN-STORE,Cancelled
ORD018554,CUST00372,P0141,26-Aug-2025,2,218.63,15.0,East,Marketplace,Pending
ORD009057,CUST01035,P0121,2022-01-27,1,154.08,0.0,West,Online,Returned
ORD019187,CUST00893,P0092,2022-04-20,10,203.39,10.0,East,Mobile App,Shipped
ORD009059,CUST00135,P0170,2022-09-09,1,87.93,0.0,Central,ONLINE,Completed
ORD019653,CUST00778,P0118,21/08/2022,2,60.68,5.0,CENTRAL,In-Store,Completed
ORD002290,CUST00053,P0176,2025-05-21,1,198.69,5.0,WEST,IN-STORE,Pending
ORD014205,CUST00706,P0177,17/10/2022,2,218.08,0.0,West,Online,Pending
ORD011667,CUST00418,P0151,2024-04-04,1,201.51,15.0,East,IN-STORE,Completed
ORD008390,CUST00962,P0161,2023-06-07,3,192.29,0.0,South,In-Store,Completed
ORD015503,CUST01188,P0150,24-Nov-2024,2,21.22,20.0,South,Online,Returned
ORD002679,CUST01119,P0169,16/07/2022,2,65.65,0.0,South,Online,Completed
ORD016459,CUST00750,P0167,15/09/2024,1,259.49,0.0,NORTH,Marketplace,Cancelled
ORD006448,CUST00967,P0124,2023-10-07,2,40.6,0.0,West,Marketplace,Cancelled
ORD004339,CUST00641,P0127,2026-03-29,3,152.57,0.0,central,Mobile App,Completed
ORD001484,CUST00349,P0148,27-Mar-2022,1,182.62,0.0,North,marketplace,Completed
ORD001507,CUST01026,P0105,15-Jan-2026,1,34.31,10.0,North,Online,Shipped
ORD015157,CUST00377,P0027,04-May-2022,1,101.93,0.0,north,Online,Completed
ORD003224,CUST00804,P0065,20-Apr-2023,2,56.24,5.0,Central,Mobile App,Completed
ORD013067,CUST00477,P0157,08/09/2024,1,33.26,0.0,West,In-Store,Shipped
ORD012212,CUST01058,P0139,13/07/2025,2,228.98,0.0,South,In-Store,Completed
ORD008143,CUST00559,P0107,19/05/2023,1,155.95,0.0,North,Online,Cancelled
ORD001886,CUST00884,P0101,03/11/2025,4,38.77,25.0,Central,IN-STORE,Cancelled
ORD016963,CUST00892,P0144,12-Nov-2025,1,126.62,5.0, Central ,mobile app,Completed
ORD013930,CUST00744,P0192,05/08/2022,1,35.51,25.0,East,Mobile App,Completed
ORD000346,CUST01137,P0116,09-Aug-2024,1,206.96,0.0,East,in-store,Completed
ORD001691,CUST01028,P0010,02-Sep-2023,1,63.2,15.0,central,Marketplace,Shipped
ORD014994,CUST00087,P0089,12-Jun-2025,2,112.82,5.0,East,Mobile App,Pending
ORD003739,CUST00323,P0112,2023-10-24,1,115.17,0.0,South,Marketplace,Completed
ORD012837,CUST00592,P0109,25/07/2025,1,339.48,10.0,West,online,Completed
ORD009035,CUST01034,P0193,2024-10-14,1,283.54,0.0,West,Mobile App,Completed
ORD001677,CUST00185,P0126,2024-11-23,2,80.44,0.0,central,Online,Completed
ORD001173,CUST00142,P0046,07-Sep-2023,3,82.65,,WEST,,Completed
ORD015717,CUST01074,P0191,2023-10-30,2,28.19,5.0,Central,MARKETPLACE,Completed
ORD003442,CUST00006,P0121,12-May-2022,1,127.02,0.0,West,Online,Pending
ORD003453,CUST00966,P0187,2022-01-19,2,99.02,10.0,South,online,Completed
ORD007321,CUST01114,P0002,06/01/2023,1,84.44,0.0,West,Mobile App,Completed
ORD005217,CUST01196,P0082,25/08/2023,1,9.82,25.0,South,Online,Completed
ORD010818,CUST00064,P0046,25-Apr-2026,5,139.63,0.0,CENTRAL,Marketplace,Completed
ORD008746,CUST00013,P0146,10/07/2023,2,19.96,5.0,North,Marketplace,Pending
ORD003618,CUST00754,P0119,05-Apr-2025,1,169.29,10.0,EAST,Mobile App,Shipped
ORD014715,CUST00367,P0048,09/09/2023,1,148.49,0.0,South,In-Store,Returned
ORD005244,CUST00901,P0052,2023-08-05,2,110.6,10.0,North, Marketplace ,Pending
ORD012828,CUST00464,P0137,2026-04-01,2,131.91,0.0,CENTRAL, Marketplace ,Completed
ORD018989,CUST00163,P0180,16-Feb-2025,5,155.48,0.0,Central,In-Store,Returned
ORD003909,CUST01093,P0029,06/05/2025,2,185.82,10.0,North, Marketplace ,Completed
ORD015691,CUST00860,P0121,25-May-2025,1,126.64,0.0,Central,In-Store,Pending
ORD000012,CUST00139,P0195,2025-02-01,1,339.65,0.0,East,Marketplace,Completed
ORD016986,CUST00420,P0112,17-Feb-2022,4,122.62,0.0,Central,Marketplace,Completed
ORD015678,CUST01033,P0089,09/02/2024,1,69.68,10.0,South,Online,Pending
ORD004029,CUST00348,P0142,2023-04-04,2,308.12,15.0,Central,Marketplace,Completed
ORD011253,CUST00220,P0036,2024-03-12,3,115.65,0.0,Central,Marketplace,Completed
ORD009970,CUST00159,P0065,2025-11-18,2,59.65,0.0,South,Mobile App,Completed
ORD017628,CUST00752,P0122,2025-11-15,5,112.92,5.0,East,Mobile App,Completed
ORD011213,CUST00824,P0173,2025-06-23,1,161.31,20.0,East,IN-STORE,Completed
ORD012904,CUST01015,P0106,18/06/2023,1,223.32,10.0,West,Marketplace,Completed
ORD011627,CUST00169,P0092,2024-09-22,2,202.25,0.0,west,Marketplace,Completed
ORD009086,CUST00571,P0117,06-Mar-2025,4,109.26,20.0,west,Marketplace,Completed
ORD006721,CUST01123,P0166,2022-12-05,1,29.47,5.0,East,marketplace,Completed
ORD014899,CUST00617,P0122,16-May-2023,4,136.61,0.0,West,Marketplace,Pending
ORD008294,CUST00262,P0130,19/10/2023,2,116.4,5.0,East,Mobile App,Completed
ORD015411,CUST00629,P0088,11-Jan-2024,2,182.59,0.0,South,Mobile App,Completed
ORD012713,CUST00752,P0120,07-Nov-2022,3,15.62,0.0,WEST,Online,Shipped
ORD011793,CUST01071,P0157,2026-01-06,1,48.82,0.0,WEST,Online,Cancelled
ORD015320,CUST00291,P0066,2024-12-30,1,157.46,5.0,West,marketplace,Completed
ORD016209,CUST01018,P0045,2023-01-01,1,77.57,25.0,South,In-Store,Completed
ORD008221,CUST00504,P0192,18-May-2025,4,18.59,5.0,south,Online,Completed
ORD011077,CUST00953,P0190,04-Apr-2023,1,91.48,0.0,Central,Mobile App,Completed
ORD000151,CUST00231,P0188,2022-03-24,1,140.59,5.0,Central,Online,Completed
ORD015670,CUST00597,P0072,16/05/2025,2,199.17,0.0,South,mobile app,Completed
ORD006816,CUST01161,P0050,12/03/2025,3,319.01,10.0,West,In-Store,Returned
ORD010801,CUST00018,P0127,11-Mar-2024,2,230.52,5.0,South,In-Store,Completed
ORD012810,CUST01061,P0020,12-May-2023,1,213.16,10.0,West,Marketplace,Completed
ORD002451,CUST00398,P0124,09/10/2023,1,47.44,10.0,north,Online,Completed
ORD012879,CUST00952,P0076,17-Jun-2026,1,293.54,15.0,East,Marketplace,Completed
ORD019304,CUST00002,P0014,2023-03-09,1,257.0,5.0,south,Mobile App,Pending
ORD001623,CUST00143,P0135,21-Dec-2022,1,41.82,0.0,Central,Online,Cancelled
ORD014542,CUST00320,P0022,19/09/2022,1,184.32,0.0,West,mobile app,Completed
ORD011385,CUST00912,P0046,02/08/2023,5,77.74,0.0,West,In-Store,Returned
ORD003558,CUST00544,P0085,18-Jun-2025,2,151.27,0.0,Central,Marketplace,Completed
ORD014546,CUST00860,P0004,10/11/2023,3,48.82,0.0,Central,MARKETPLACE,Completed
ORD001047,CUST00136,P0029,09/08/2024,1,200.97,20.0,Central,Marketplace,Completed
